"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"163","200004_at","EIF4G2","1982","eukaryotic translation initiation factor 4 gamma 2",2.6197261163937,5.83945470861368,5.44275379905651,7.51124496606623e-06,3.44578362818288e-05,3.47452491716565
"164","200005_at","EIF3D","8664","eukaryotic translation initiation factor 3 subunit D",1.08315971292255,7.45945359804816,2.61790402169865,0.0139378784424964,0.0211451391478233,-3.7809724905485
"165","200009_at","GDI2","2665","GDP dissociation inhibitor 2",1.54135917143362,8.23994104815761,4.42325902389871,0.000126448909041182,0.000374306775726707,0.704495787803259
"166","200015_s_at","SEPTIN2","4735","septin 2",1.6903388087384,7.37836335004497,3.82877901196662,0.000638779706125288,0.00148289457942944,-0.866863741668853
"167","200020_at","TARDBP","23435","TAR DNA binding protein",1.12692512898155,6.79815923535174,3.04977914259029,0.00486759735203236,0.00849200108476865,-2.80297320842695
"168","200027_at","NARS","4677","asparaginyl-tRNA synthetase",1.4178766990475,8.11215739275278,4.35066938466987,0.000154398771843205,0.000442690228644189,0.509855147344909
"169","200028_s_at","STARD7","56910","StAR related lipid transfer domain containing 7",0.750221076762201,7.39958883078749,2.01424628021152,0.0533813013118324,0.0703559625843511,-4.98478405070322
"170","200030_s_at","SLC25A3","5250","solute carrier family 25 member 3",0.750755728656735,8.75789506864873,2.15328029481436,0.0397823911600037,0.0540927966025378,-4.72705708497843
"171","200034_s_at","RPL6","6128","ribosomal protein L6",0.735121212587282,9.8830224915777,2.31665925931979,0.0278188860644786,0.0393086604978299,-4.40856713383746
"172","200037_s_at","CBX3","11335","chromobox 3",2.09923209311369,7.92390881074039,4.29164343565037,0.000181565322683931,0.000510548950489111,0.352049550103678
"173","200040_at","KHDRBS1","10657","KH RNA binding domain containing, signal transduction associated 1",1.69788163670802,7.63798556643651,5.57079972850409,5.2717678073754e-06,2.58278235902603e-05,3.82360257395165
"174","200046_at","DAD1","1603","defender against cell death 1",-1.44226137521881,6.81707179775132,-4.4388873418034,0.000121121387969665,0.000360861286519217,0.746478537730825
"175","200055_at","TAF10","6881","TATA-box binding protein associated factor 10",-0.588903089306936,7.9033078040545,-1.78233099610384,0.085212444079582,0.1074672404715,-5.38532585873343
"176","200056_s_at","C1D","10438","C1D nuclear receptor corepressor",0.605793168988842,3.45097886042102,1.87562507318998,0.0708489674847088,0.0909724178548885,-5.22877619216123
"177","200059_s_at","RHOA","387","ras homolog family member A",1.42787283630116,6.27575416779777,3.33674183831406,0.00234221579376556,0.0044812915447543,-2.11140587137947
"178","200063_s_at","NPM1","4869","nucleophosmin 1",1.13535940372322,10.1866845656904,2.90610438501866,0.00695678460774646,0.0116003880468701,-3.13747060647299
"179","200064_at","HSP90AB1","3326","heat shock protein 90 alpha family class B member 1",0.653631538587069,5.04100455299922,1.9283097202434,0.0636995526964171,0.0826865254776321,-5.13761681858175
"180","200068_s_at","CANX","821","calnexin",0.0240322044134373,8.27085026600203,0.061573361788694,0.951326738565554,0.955349762086851,-6.92704876673648
"181","200071_at","SMNDC1","10285","survival motor neuron domain containing 1",1.01591429966118,3.76088566464954,2.81443530668949,0.00870589006156296,0.0140246122021268,-3.34631507583114
"182","200084_at","C11orf58","10944","chromosome 11 open reading frame 58",1.1181018607229,5.82895535689732,2.29320318389347,0.0293076491802341,0.0410958595833988,-4.45528807570916
"183","200087_s_at","TMED2","10959","transmembrane p24 trafficking protein 2",-1.47073424271161,6.33298964424667,-4.67157648731423,6.37001791454814e-05,0.000210439953527257,1.37432314832933
"184","200090_at","FNTA","2339","farnesyltransferase, CAAX box, alpha",1.11051391236102,8.05638246058993,2.88641472995591,0.00730189373541498,0.0120810430368321,-3.18263907197921
"185","200093_s_at","HINT1","3094","histidine triad nucleotide binding protein 1",-1.1807402679158,8.2621480590989,-3.39770309839673,0.00199954362292159,0.003931883880046,-1.96088994101499
"186","200096_s_at","ATP6V0E1","8992","ATPase H+ transporting V0 subunit e1",-1.36240937788945,6.21263609956167,-3.35942232733414,0.00220858616769527,0.00426198009511751,-2.05554355451814
"187","200596_s_at","EIF3A","8661","eukaryotic translation initiation factor 3 subunit A",1.20122772831563,5.37852032573923,2.68140707158222,0.0119908121350269,0.0185751759743298,-3.64256326069291
"188","200605_s_at","PRKAR1A","5573","protein kinase cAMP-dependent type I regulatory subunit alpha",1.33375173805722,3.35305712274095,2.95601453134056,0.00614975533693659,0.0104020804800816,-3.0222357995053
"189","200608_s_at","RAD21","5885","RAD21 cohesin complex component",2.299371169133,3.22738452360566,6.09685325831518,1.24232567612783e-06,7.86092281273987e-06,5.25121153326904
"190","200614_at","CLTC","1213","clathrin heavy chain",2.08993510650231,6.62180740236083,4.50933107435617,9.97403115093959e-05,0.000305270384809273,0.93602811796878
"191","200616_s_at","MLEC","9761","malectin",-1.52540855226209,5.69602817772689,-5.02289684088425,2.40545330704946e-05,9.16979697880893e-05,2.32918960912801
"192","200621_at","CSRP1","1465","cysteine and glycine rich protein 1",-1.44793476601547,5.01058941925427,-5.16889854552837,1.60430120127578e-05,6.54859853341792e-05,2.72732788681023
"193","200625_s_at","CAP1","10487","cyclase associated actin cytoskeleton regulatory protein 1",1.93867091999645,8.71175027031416,6.32036745484461,6.76229267094567e-07,4.78097644704162e-06,5.85283265597058
"194","200627_at","PTGES3","10728","prostaglandin E synthase 3",0.87886922265439,6.78452624046193,1.56710087058418,0.127983911240528,0.155576949616986,-5.72163593504279
"195","200629_at","WARS","7453","tryptophanyl-tRNA synthetase",-2.84683335988047,8.26237514043278,-7.22785911571549,6.01140431722014e-08,6.55892952124803e-07,8.24949173658045
"196","200632_s_at","NDRG1","10397","N-myc downstream regulated 1",-1.85073616127802,5.62459991906608,-5.09046801567169,1.99424227752665e-05,7.85439617012205e-05,2.51340017757087
"197","200636_s_at","PTPRF","5792","protein tyrosine phosphatase receptor type F",-1.25736607105485,3.61848360172651,-3.64596754096765,0.00104095405402961,0.00225446969748794,-1.33665753801386
"198","200640_at","YWHAZ","7534","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta",1.93306442854992,4.95196240313674,5.06522541262594,2.13891398031348e-05,8.28675214829705e-05,2.44457193838776
"199","200642_at","SOD1","6647","superoxide dismutase 1",-0.411663612080102,7.58335033605071,-1.12526050147973,0.269743570808977,0.306747829677701,-6.2940689137403
"200","200644_at","MARCKSL1","65108","MARCKS like 1",2.40056282163701,6.74913168784258,6.05770083739342,1.38255381863896e-06,8.547273760866e-06,5.1454678783575
"201","200650_s_at","LDHA","3939","lactate dehydrogenase A",0.252734421623499,9.85221197589834,0.695167074073608,0.492506385836601,0.529211679431024,-6.68341306411808
"202","200654_at","P4HB","5034","prolyl 4-hydroxylase subunit beta",-1.23567120433664,8.12481070934152,-3.36639041635251,0.00216902830554171,0.0041996965321208,-2.03834827199272
"203","200658_s_at","PHB","5245","prohibitin",-0.746183210962417,5.29180274780337,-1.75316158667192,0.0901843350220226,0.112968084717407,-5.43296560241031
"204","200660_at","S100A11","6282","S100 calcium binding protein A11",-2.24863565482553,4.44418975415341,-6.96099056018787,1.21381875664929e-07,1.17223979245197e-06,7.55342596463836
"205","200662_s_at","TOMM20","9804","translocase of outer mitochondrial membrane 20",1.45488768159428,4.93571186617613,2.91089054815753,0.00687525464222939,0.0114929204930352,-3.12646586955581
"206","200663_at","CD63","967","CD63 molecule",-4.73767512444567,6.89142578791152,-9.49106627920448,2.21811780488046e-10,6.09152488319892e-09,13.7894429229847
"207","200665_s_at","SPARC","6678","secreted protein acidic and cysteine rich",-4.95226801815116,6.78065092354535,-9.82766454407618,1.02078088133125e-10,3.2967139343474e-09,14.5539048065534
"208","200668_s_at","UBE2D3","7323","ubiquitin conjugating enzyme E2 D3",1.51792005900913,6.83554457185217,3.47578449948779,0.0016307573269879,0.00331321959187225,-1.76644209347004
"209","200673_at","LAPTM4A","9741","lysosomal protein transmembrane 4 alpha",-1.09609158272321,5.12435349388405,-2.85733075609244,0.00784134040053733,0.0128890436469744,-3.24905004210585
"210","200675_at","CD81","975","CD81 molecule",0.768371371650333,7.24359026786094,1.88844125217273,0.0690488037274545,0.0888021728728047,-5.20678101916361
"211","200677_at","PTTG1IP","754","PTTG1 interacting protein",0.284621177059554,8.3113350982485,0.681617241609129,0.500910890989349,0.536746049686387,-6.69281718688864
"212","200678_x_at","GRN","2896","granulin precursor",-1.43138445938173,5.13909133834421,-3.53808485280364,0.00138459032678972,0.00287678391623782,-1.61002254097247
"213","200681_at","GLO1","2739","glyoxalase I",0.207963620401493,5.77665870105053,0.495278067566749,0.624151353825997,0.653110164695581,-6.80382233876407
"214","200686_s_at","SRSF11","9295","serine and arginine rich splicing factor 11",2.7484138318008,6.15191445287133,5.64873911791627,4.25125865902273e-06,2.15066807098681e-05,4.03587261964589
"215","200696_s_at","GSN","2934","gelsolin",-0.889113475237273,4.78867045220678,-2.50562394267541,0.018114527785504,0.0267477500622091,-4.02065902926426
"216","200700_s_at","KDELR2","11014","KDEL endoplasmic reticulum protein retention receptor 2",-1.37116587119778,7.52272845757661,-3.77916067276583,0.000729726652619942,0.0016624754495636,-0.995135291388245
"217","200701_at","NPC2","10577","NPC intracellular cholesterol transporter 2",-4.0621712625506,7.05821501825009,-9.01695851192644,6.78693334386417e-10,1.51437746153665e-08,12.6861387995172
"218","200702_s_at","DDX24","57062","DEAD-box helicase 24",-0.812760977577658,5.53812528579865,-2.36530681324486,0.0249478205232726,0.0356738582541264,-4.3106390612984
"219","200706_s_at","LITAF","9516","lipopolysaccharide induced TNF factor",-2.92472261353302,6.57751982740979,-5.63191406667273,4.45325825816626e-06,2.22789038480946e-05,3.99006521552957
"220","200710_at","ACADVL","37","acyl-CoA dehydrogenase very long chain",-1.33751087613568,6.39262005707216,-3.94413723040006,0.000468067951536711,0.00113821900151765,-0.566643022771553
"221","200712_s_at","MAPRE1","22919","microtubule associated protein RP/EB family member 1",0.640766188243216,5.13261301795935,1.71372767099452,0.0972944949980198,0.121227739600928,-5.49635975871502
"222","200723_s_at","CAPRIN1","4076","cell cycle associated protein 1",1.89872936527532,4.4799607268916,4.06036113608707,0.000341534980362855,0.000869890672381606,-0.261584338252206
"223","200726_at","PPP1CC","5501","protein phosphatase 1 catalytic subunit gamma",2.4784173631577,7.989036336071,6.12119949664706,1.1624627909967e-06,7.45300493750738e-06,5.31691545284034
"224","200729_s_at","ACTR2","10097","actin related protein 2",0.858187780344875,3.98168605942739,1.74820033759612,0.0910539749494887,0.113979812983282,-5.44100542252047
"225","200736_s_at","GPX1","2876","glutathione peroxidase 1",-3.50241186450337,8.69607884601905,-10.0906250822077,5.62420191716497e-11,2.00928346368097e-09,15.1402935415659
"226","200743_s_at","TPP1","1200","tripeptidyl peptidase 1",0.831794826948293,7.03786957615998,2.74250873936045,0.0103595135041623,0.0163173453048394,-3.50752753896723
"227","200745_s_at","GNB1","2782","G protein subunit beta 1",2.02003949535306,5.01241787096781,5.4823075481356,6.73266215722989e-06,3.16043687543454e-05,3.58239273786086
"228","200750_s_at","RAN","5901","RAN, member RAS oncogene family",0.894391482367898,6.66170427098161,1.99732350126347,0.0552887626618914,0.0725620074336982,-5.0152792995089
"229","200758_s_at","NFE2L1","4779","nuclear factor, erythroid 2 like 1",-1.03263807153563,5.18583163212728,-3.40165799676617,0.00197906858298711,0.00389541680620134,-1.9510851063516
"230","200760_s_at","ARL6IP5","10550","ADP ribosylation factor like GTPase 6 interacting protein 5",-2.49790260175382,5.70127808556798,-6.03751660637909,1.46098607160529e-06,8.90936672367154e-06,5.09091552220368
"231","200765_x_at","CTNNA1","1495","catenin alpha 1",-1.55730626027598,6.27618333161643,-4.06512719118107,0.000337136960164595,0.000860861422001561,-0.249023537789755
"232","200771_at","LAMC1","3915","laminin subunit gamma 1",-1.23554647318929,3.47112998886271,-2.61411144833162,0.0140629919984112,0.0213189255342043,-3.78917481099898
"233","200774_at","FAM120A","23196","family with sequence similarity 120A",2.68318450537186,5.91918482287714,5.32928582729085,1.02842019412651e-05,4.50785268587265e-05,3.16496603020003
"234","200777_s_at","BZW1","9689","basic leucine zipper and W2 domains 1",0.801458922380941,5.24940187405161,1.47841364289821,0.150121641116763,0.179408249019649,-5.84965771766097
"235","200782_at","ANXA5","308","annexin A5",-0.769433178003445,6.35455548427191,-2.00401903302345,0.0545270363861891,0.0716554836884913,-5.00323695590761
"236","200783_s_at","STMN1","3925","stathmin 1",2.61921221835197,4.3803076997989,7.4545251573588,3.33109769437628e-08,3.95518864476383e-07,8.83427612294038
"237","200786_at","PSMB7","5695","proteasome subunit beta 7",-0.554052156427166,6.83354628791851,-1.25489667851856,0.21957649965232,0.253918742221833,-6.14342994492468
"238","200790_at","ODC1","4953","ornithine decarboxylase 1",1.93334863688675,7.39371402137065,4.4570131298563,0.000115220593097937,0.000346437976540244,0.795202887718688
"239","200791_s_at","IQGAP1","8826","IQ motif containing GTPase activating protein 1",2.28738996406513,4.74870171798352,5.73935475809153,3.31167168817665e-06,1.76841515941391e-05,4.28240543711389
"240","200793_s_at","ACO2","50","aconitase 2",0.910742734095472,4.92285154939474,3.07165791187676,0.00460734511005661,0.00809745416164498,-2.75130787803927
"241","200794_x_at","DAZAP2","9802","DAZ associated protein 2",1.36375939756175,7.69681140643544,4.38484285016367,0.000140551498097259,0.000408497382224627,0.601411891731917
"242","200803_s_at","TMBIM6","7009","transmembrane BAX inhibitor motif containing 6",-1.47251046642613,6.52420909732135,-4.53429388650057,9.30997011534171e-05,0.000288444737955752,1.00331484585008
"243","200807_s_at","HSPD1","3329","heat shock protein family D (Hsp60) member 1",-0.686871730433847,9.16680056416274,-1.45687713773861,0.155937795405753,0.185371283878983,-5.87978329248001
"244","200818_at","ATP5PO","539","ATP synthase peripheral stalk subunit OSCP",0.272581168308422,6.97141424689981,0.620196924421467,0.539991460542642,0.57442569860623,-6.73319258489508
"245","200825_s_at","HYOU1","10525","hypoxia up-regulated 1",-0.827774459741561,4.2120039139831,-2.82633099433755,0.00845755086107137,0.0136820405315144,-3.31942430561749
"246","200832_s_at","SCD","6319","stearoyl-CoA desaturase",-0.562712206522989,3.3355277136703,-1.82443505671644,0.078448422274993,0.0997154536285097,-5.31545602790018
"247","200833_s_at","RAP1B","5908","RAP1B, member of RAS oncogene family",1.1845790329022,7.97347425612806,2.53673211190701,0.0168544291766138,0.0251260452680909,-3.95491275166825
"248","200837_at","BCAP31","10134","B cell receptor associated protein 31",-1.22153607728908,5.33413115902559,-3.89148039279738,0.000539582173054768,0.00128437100980077,-0.704017804730547
"249","200839_s_at","CTSB","1508","cathepsin B",-6.02782328517788,8.99853441919557,-13.046417325746,1.23647675288376e-13,1.72126091427302e-11,21.1095251582154
"250","200842_s_at","EPRS","2058","glutamyl-prolyl-tRNA synthetase",0.867305614039501,4.0686411912275,2.29787237159215,0.0290056651165729,0.040757351227151,-4.44601378506522
"251","200845_s_at","PRDX6","9588","peroxiredoxin 6",0.717460634119776,7.40977913861733,2.03768395706841,0.0508351317298898,0.0671975857215341,-4.94223029381929
